time,seconds_elapsed,steps
1694856428814078700,119.57207861328125,250
1694856430779143700,121.53714379882813,254
1694856432693777200,123.45177709960937,258
1694856434709110300,125.4671103515625,262
1694856436627972400,127.38597241210938,266
1694856438589005300,129.34700537109376,270
1694856440553909500,131.31190942382813,274
1694856442519437300,133.27743725585938,278
1694856444534479600,135.29247973632812,282
1694856446448949500,137.20694946289063,286
1694856448414327000,139.1723271484375,290
1694856450379603500,141.137603515625,294
1694856452344390700,143.102390625,298
1694856454309409300,145.0674091796875,304
1694856456324737300,147.0827373046875,308
1694856458289857300,149.0478571777344,312
1694856460204627000,150.962626953125,316
1694856462169751800,152.92775170898437,320
1694856464134745900,154.89274584960938,324
1694856530038058800,220.79605883789063,337
1694856532002159600,222.76015966796874,339
1694856533967100400,224.7251003417969,343
1694856535932180200,226.69018017578125,347
1694856537897108500,228.6551083984375,351
1694856539862536200,230.6205361328125,355
1694856541829760000,232.58776000976562,359
1694856543792440300,234.5504404296875,363
1694856545757434000,236.51543408203125,367
1694856547722587400,238.48058740234376,371
1694856549687544000,240.4455439453125,377
1694856551652433700,242.41043359375,381
1694856553617793800,244.3757937011719,383
1694856555582700500,246.34070043945312,389
1694856557547757300,248.30575732421875,393
1694856559462637300,250.22063720703125,397
1694856561477888500,252.23588842773438,401
1694856563392809200,254.15080932617187,405
1694856565357562400,256.1155622558594,411
1694856567322752300,258.0807521972656,414
1694856569287600000,260.04560009765623,419
1694856571252771600,262.010771484375,423
1694856573217909200,263.9759091796875,427
1694856575183172600,265.9411726074219,431
1694856577198133500,267.9561335449219,437
1694856579112829400,269.8708293457031,440
1694856581077947100,271.8359470214844,443
1694856583043371500,273.80137158203127,447
1694856585008264000,275.76626391601565,453
1694856586973498600,277.7314985351563,457
1694856588938458600,279.6964587402344,461
1694856590903342000,281.66134204101564,465
1694856592868457500,283.62645751953124,469
1694856594836364800,285.59436474609373,475
1694856596798662100,287.556662109375,479
1694856598763707400,289.5217072753906,483
1694856600729801500,291.48780151367185,487
1694856602693783800,293.45178369140626,491
1694856604658605300,295.4166052246094,497
1694856606627642400,297.3856423339844,499
1694856608588960800,299.3469606933594,503
1694856610503669500,301.26166943359374,507
1694856612468734000,303.22673388671876,511
1694856614436701000,305.1947009277344,515
1694856616399003400,307.1570034179687,519
1694856618364064500,309.122064453125,524
1694856620278421500,311.03642138671876,529
1694856622243573800,313.00157373046875,531
1694856624208633000,314.9666330566406,535
1694856626173802800,316.931802734375,539
1694856628138692600,318.8966926269531,543
1694856630104027600,320.8620275878906,547
1694856632068882000,322.8268818359375,553
1694856634036911400,324.7949113769531,557
1694856635999334100,326.7573342285156,561
1694856637964371700,328.72237182617187,565
1694856639878717700,330.6367177734375,571
1694856641843749000,332.6017490234375,574
1694856643809067300,334.5670673828125,577
1694856645773940000,336.5319399414062,583
1694856647738896000,338.4968957519531,587
1694856649704281900,340.46228173828126,591
1694856651669089800,342.42708984375,595
1694856653637135600,344.3951354980469,599
1694856655599633200,346.3576330566406,605
1694856657564347400,348.32234741210937,609
1694856659530059800,350.2880598144531,613
1694856661494542000,352.2525419921875,617
1694856663460062500,354.2180625,621
1694856665427438300,356.18543823242186,625
1694856667389750300,358.14775024414064,629
1694856669304523000,360.06252294921876,633
1694856671269284000,362.0272841796875,636
1694856673237435100,363.9954350585937,640
1694856675199860700,365.95786083984376,642
1694856677164605700,367.92260571289063,646
1694856679129543700,369.88754370117186,650
1694856681044222700,371.80222265625,654
1694856683009577700,373.7675776367187,658
1694856684974363400,375.73236328125,664
1694856696714493400,387.47249340820315,675
1694856698679841300,389.43784130859376,679
1694856700644683000,391.4026831054687,683
1694856702609753000,393.36775317382813,687
1694856704574770000,395.33277001953127,691
1694856706540316700,397.29831665039063,695
1694856708505120800,399.2631208496094,699
1694856710469948700,401.22794873046877,705
1694856712437685000,403.19568505859377,709
1694856714400078000,405.158078125,713
1694856722210139000,412.9681389160156,724
1694856724174953000,414.9329528808594,728
1694856726140223500,416.89822338867185,729
1694856728105371600,418.8633715820313,732
1694856730070297900,420.8282978515625,735
1694856741860736300,432.618736328125,746
1694856743829270800,434.5872707519531,748
1694856745790901800,436.5489018554687,752
1694856747755957800,438.5139577636719,756
1694856749721028000,440.47902807617186,760
1694856751686307000,442.44430712890625,763
1694856802777933800,493.53593383789064,775
1694856818448297200,509.20629711914063,784
1694856820413228000,511.1712280273438,788
1694856822378337300,513.1363371582031,791
1694856834168831200,524.9268312988281,801
1694856836134072800,526.8920727539063,805
1694856838098856200,528.8568562011719,809
1694856840013635000,530.7716350097656,810
1694856842032701700,532.7907016601563,814
1694856843944147700,534.7021477050781,817
1694856845959726300,536.7177263183594,822
1694856847924463000,538.6824631347656,823
1694856857699634000,548.4576340332031,835
1694856859664546800,550.422546875,837
1694856861631985700,552.3899855957031,841
1694856869489892400,560.2478923339844,852
1694856871455093200,562.2130932617188,854
1694856873420496000,564.1784958496094,856
1694856875385205200,566.1432053222657,860
1694856877300873500,568.0588735351563,864
1694856879265023200,570.0230231933593,866
1694856881233139500,571.9911394042969,872
1694856883195019000,573.9530190429688,876
1694856885160844300,575.9188442382813,880
1694856887125486300,577.883486328125,884
1694856889090294800,579.8482946777344,888
1694856891055466800,581.813466796875,892
1694856892970146800,583.7281467285156,896
1694856894935321900,585.6933217773437,900
1694856896900985300,587.6589853515625,904
1694856898865595000,589.6235949707032,908
1694856900834397000,591.5923969726563,912
1694856902795650300,593.553650390625,916
1694856904760936700,595.5189367675781,920
1694856906776324900,597.5343249511719,924
1694856908691267600,599.449267578125,928
1694856910656343000,601.4143430175782,932
1694856912622514400,603.3805144042968,938
1694856914536400000,605.2943999023438,940
1694856916501510100,607.2595102539062,944
1694856918466452700,609.2244526367188,948
1694856920434616800,611.1926169433593,952
1694856922396723000,613.1547229003907,956
1694856924362222000,615.1202221679688,960
1694856926328118000,617.0861179199219,966
1694856928298766000,619.0567661132812,970
1694856930257244400,621.0152443847657,976
1694856932171984600,622.9299846191407,980
1694856934136870000,624.8948698730469,984
1694856936102077200,626.8600771484375,988
1694856938067346200,628.8253461914062,992
1694856940034910500,630.7929104003906,996
1694856941997405400,632.7554055175781,1000
1694856943962481000,634.7204809570312,1004
1694856945928722000,636.6867219238281,1008
1694856947892654600,638.6506545410156,1011
1694856949857727500,640.6157275390625,1015
1694856951772472300,642.5304724121094,1017
1694856953737497300,644.4954973144531,1021
1694856955702747400,646.4607473144531,1025
1694856957667704000,648.4257041015625,1028
1694856959635459300,650.3934592285157,1033
1694856961597912600,652.3559125976562,1039
1694856963562868700,654.3208686523437,1041
1694856965529778000,656.2877778320312,1045
1694856967493128200,658.2511281738281,1051
1694856969458262500,660.2162624511719,1055
1694856971424343800,662.18234375,1059
1694856973388466200,664.1464660644531,1063
1694856975353458700,666.1114587402344,1067
1694856977318626300,668.0766262207031,1070
1694856979234237700,669.9922377929687,1075
1694856981198591700,671.956591796875,1077
1694856983163234300,673.921234375,1083
1694856985129425200,675.8874250488282,1087
1694856994953857800,685.7118579101563,1098
1694856996918614000,687.6766140136718,1102
1694856998883772700,689.6417727050781,1106
1694857000849015800,691.6070158691406,1110
1694857002814151400,693.5721513671875,1116
1694857004779213000,695.5372131347656,1120
1694857006744337200,697.5023371582031,1124
1694857008709432300,699.4674323730469,1128
1694857010674290000,701.4322900390625,1134
1694857012639320600,703.3973205566406,1138
1694857014604435500,705.362435546875,1142
1694857016569659400,707.3276594238281,1145
1694857018534465800,709.2924658203125,1148
1694857020449188000,711.2071879882812,1152
1694857022414216000,713.1722158203125,1156
1694857024379583500,715.1375834960937,1160
1694857026344427000,717.1024270019532,1164
1694857028309442600,719.0674426269532,1170
1694857030274526500,721.0325263671875,1173
1694857036169517300,726.9275173339844,1185
1694857038134572800,728.8925727539063,1187
1694857040099955000,730.8579548339844,1193
1694857042064822500,732.8228225097656,1197
1694857044033251600,734.7912514648438,1201
1694857045994753300,736.7527531738281,1205
1694857047960339200,738.7183391113281,1207
1694857049924922600,740.6829226074219,1213
1694857051889974000,742.6479741210937,1215
1694857053855178800,744.6131787109375,1219
1694857055820505000,746.5785051269531,1223
1694857057785079300,748.5430793457032,1227
1694857059750184400,750.5081843261719,1231
1694857061715510300,752.4735102539063,1235
1694857063680726500,754.4387265625,1241
1694857065645546000,756.4035458984375,1243
1694857067610387500,758.3683874511719,1249
1694857069575650600,760.3336506347656,1253
1694857071591088400,762.3490883789062,1257
1694857073505601500,764.2636015625,1261
1694857075470733800,766.2287338867187,1265
1694857077437689000,768.1956892089844,1269
1694857079401510100,770.1595102539062,1273
1694857081366197200,772.124197265625,1277
1694857083330986000,774.0889860839844,1281
1694857085298593000,776.0565930175782,1285
1694857087261426400,778.0194265136719,1291
1694857089227910700,779.9859106445313,1295
1694857091191320000,781.9493200683594,1299
1694857093156263200,783.9142631835938,1303
1694857095121511000,785.8795109863281,1307
1694857097086658800,787.8446589355469,1311
1694857099051465700,789.8094658203125,1315
1694857101016507400,791.7745073242188,1319
1694857102981924600,793.7399245605469,1323
1694857104896011800,795.65401171875,1329
1694857106861620200,797.6196201171875,1331
1694857108829357000,799.5873571777344,1335
1694857110791421400,801.5494213867188,1341
1694857112756379100,803.5143791503906,1345
1694857114721506800,805.4795068359375,1349
1694857116686497500,807.4444975585938,1352
1694857118651281700,809.4092817382813,1356
1694857120616539600,811.3745395507813,1357
1694857132406823400,823.1648234863281,1368
1694857134372136200,825.1301362304688,1369
1694857144197287700,834.9552875976563,1380
1694857146162521900,836.9205219726563,1384
1694857148128525600,838.8865256347656,1388
1694857150092343600,840.8503435058594,1392
1694857152057435000,842.8154348144532,1396
1694857159917749800,850.6757497558593,1407
1694857161833789700,852.5917897949219,1411
1694857163797558800,854.5555588378907,1417
1694857165762600400,856.5206003417969,1421
1694857167728549000,858.4865490722656,1425
1694857169692816400,860.45081640625,1429
1694857171657503700,862.4155036621094,1432
1694857173623821800,864.3818217773437,1436
1694857175587774500,866.3457744140625,1440
1694857177552789800,868.3107897949219,1444
1694857179517961500,870.2759614257812,1446
1694857181483077600,872.2410776367187,1450
1694857183448036000,874.2060361328125,1454
1694857185412967200,876.1709672851563,1458
1694857187378127000,878.1361271972656,1462
1694857189343229000,880.1012290039063,1466
1694857191308210700,882.0662106933594,1470
1694857193273246500,884.0312465820313,1474
1694857195239587300,885.9975874023437,1478
1694857197203464700,887.9614645996094,1482
1694857199168386600,889.9263864746093,1486
1694857201133619700,891.8916196289063,1490
1694857203098447600,893.8564475097656,1494
1694857205063580400,895.8215803222656,1498
1694857207031658500,897.7896584472657,1503
1694857208993474600,899.751474609375,1508
1694857210958868000,901.7168679199219,1512
1694857212923962400,903.6819624023437,1517
1694857214888820700,905.6468208007813,1522
1694857216853980400,907.61198046875,1524
1694857218768652000,909.5266520996094,1528
1694857220733661400,911.4916613769532,1532
1694857222698915600,913.4569155273438,1535
1694857224663519700,915.4215197753906,1540
1694857226631927800,917.389927734375,1543
1694857228593928200,919.3519282226563,1547
1694857230559315200,921.3173151855469,1551
1694857232523738600,923.2817385253907,1556
1694857234489006300,925.2470063476562,1558
1694857248193857800,938.9518579101563,1569
1694857250159118000,940.9171181640625,1573
1694857252124096800,942.8820966796875,1577
1694857254088979200,944.8469792480469,1581
1694857256054277400,946.81227734375,1585
1694857258019422700,948.7774226074218,1589
1694857259984204300,950.7422043457032,1593
1694857261949432000,952.7074321289062,1597
1694857263914234000,954.6722341308594,1601
1694857265879598000,956.6375981445312,1605
1694857267844571000,958.6025708007812,1610
1694857269809591000,960.5675910644532,1614
1694857271774673400,962.5326733398438,1618
1694857273739505000,964.4975048828124,1622
1694857275704602600,966.4626025390625,1626
1694857277669683000,968.4276828613281,1630
1694857279637552600,970.395552734375,1634
1694857281600209000,972.358208984375,1638
1694857283564886300,974.3228862304687,1642
1694857285530488000,976.2884880371093,1646
1694857287495081700,978.2530817871094,1650
1694857289460650000,980.2186499023437,1654
1694857291428697300,982.186697265625,1658
1694857293340356600,984.0983566894531,1662
1694857295304926200,986.0629262695312,1668
1694857297269740800,988.0277407226563,1672
1694857299238281000,989.9962810058594,1674
1694857301200395500,991.9583955078125,1680
1694857303165152000,993.9231520996094,1684
1694857305130246700,995.8882465820312,1687
1694857307095210200,997.8532102050781,1692
1694857309060724000,999.8187238769531,1696
1694857311029953800,1001.7879538574218,1700
1694857312990482700,1003.7484826660157,1704
1694857314955309000,1005.7133090820313,1710
1694857316921011500,1007.6790114746094,1711
1694857356171096600,1046.9290966796875,1723
1694857358136014800,1048.894014892578,1727
1694857360101787400,1050.8597873535157,1731
1694857362066277600,1052.8242775878907,1735
1694857364034596600,1054.7925966796874,1739
1694857365996402700,1056.7544025878906,1743
1694857367961802200,1058.7198022460936,1746
1694857369926442200,1060.6844421386718,1751
1694857371891764200,1062.6497641601563,1754
1694857373856801800,1064.6148017578125,1759
1694857375822912800,1066.5809128417968,1762
1694857377786664700,1068.5446647949218,1766
1694857379752158500,1070.5101584472657,1767
1694857381716938800,1072.4749387207032,1772
1694857383682213600,1074.440213623047,1775
1694857385647074600,1076.4050744628905,1779
1694857387612155000,1078.3701547851563,1782
1694857389577082400,1080.3350822753907,1787
1694857391542448600,1082.3004487304688,1789
1694857393507154200,1084.265154296875,1795
1694857395422965200,1086.1809653320313,1799
1694857397386933000,1088.1449331054687,1801
1694857399402366200,1090.1603662109376,1805
1694857401317131000,1092.0751311035156,1808
1694857403281988600,1094.0399885253905,1812
1694857405247319600,1096.005319580078,1814
1694857407212200200,1097.9702001953126,1820
1694857409177217000,1099.9352170410157,1824
1694857411142763500,1101.9007634277343,1827
1694857419002635000,1109.7606350097656,1840
1694857430792914400,1121.5509145507813,1851
1694857432758115000,1123.5161149902344,1855
1694857434723388200,1125.4813881835937,1860
1694857436688393200,1127.446393310547,1864
1694857438653442000,1129.4114421386719,1868
1694857440618644000,1131.3766440429688,1872
1694857442583112200,1133.3411123046876,1877
1694857444498206000,1135.2562060546875,1880
1694857446463070200,1137.2210703125,1884
1694857448431750000,1139.18975,1888
1694857450393339400,1141.1513393554687,1892
1694857452358167600,1143.1161674804687,1896
1694857454323444500,1145.0814445800781,1899
1694857456288370200,1147.0463701171875,1903
1694857458253550000,1149.0115500488282,1907
1694857460218618400,1150.9766184082032,1912
1694857468078519800,1158.8365197753906,1926
1694857470043662600,1160.8016625976563,1928
1694857472008789200,1162.7667893066407,1933
1694857473973903400,1164.7319033203125,1937
1694857475938778000,1166.6967780761718,1941
1694857477903923000,1168.6619228515624,1944
1694857479868745700,1170.6267458496093,1948
1694857481836059000,1172.5940588378905,1950
1694857483798869200,1174.556869140625,1954
1694857485763753200,1176.521753173828,1958
1694857487729609500,1178.487609375,1960
1694857489694239700,1180.4522397460937,1964
1694857491659544000,1182.4175439453124,1970
1694857493626405000,1184.3844050292969,1974
1694857495589433900,1186.3474338378905,1977
1694857509344561000,1200.1025607910155,1990
1694857511309781200,1202.06778125,1994
1694857513274755800,1204.032755859375,2000
1694857515240184000,1205.9981840820312,2002
1694857517205001700,1207.9630017089844,2005
1694857519120194600,1209.8781945800781,2008
1694857528944965000,1219.7029650878906,2019
1694857530909934600,1221.6679345703126,2021
1694857532875339500,1223.6333395996094,2024
1694857534840480300,1225.5984802246094,2028
1694857536805484800,1227.5634848632812,2031
1694857548545374700,1239.3033747558593,2043
1694857550510549200,1241.2685493164063,2046
1694857552475413500,1243.2334135742187,2051
1694857554441021000,1245.1990209960939,2053
1694857556405684700,1247.163684814453,2057
1694857558370716400,1249.1287163085938,2063
1694857560335867000,1251.0938669433594,2067
1694857562301692400,1253.0596923828125,2070
1694857564266288600,1255.0242885742186,2074
1694857566232086300,1256.9900861816407,2079
1694857568196058000,1258.9540581054687,2081
1694857570161817300,1260.9198173828124,2085
1694857572126349800,1262.8843498535157,2089
1694857574091412000,1264.8494118652343,2093
1694857576005942800,1266.7639428710938,2097
1694857577971029000,1268.7290290527344,2099
1694857579936408600,1270.6944086914064,2103
1694857581901428000,1272.6594279785156,2107
1694857583866435000,1274.6244350585937,2111
1694857585836599000,1276.5945991210938,2117
1694857587796718800,1278.55471875,2121
1694857589761584400,1280.5195844726563,2125
1694857591728148000,1282.4861479492188,2128
1694857593691757000,1284.4497570800781,2134
1694857595657003800,1286.4150036621095,2136
1694857597623131100,1288.3811311035156,2140
1694857599587009800,1290.345009765625,2144
1694857601552070400,1292.3100703125,2148
1694857603517206500,1294.2752065429688,2154
1694857605433762800,1296.1917626953125,2158
