time,seconds_elapsed,z,y,x
1694674189716227300,169.15322729492186,-12.750000953674316,21.9375,-41.94375228881836
1694674189736222500,169.17322241210937,-12.862500190734863,21.412500381469727,-41.75625228881836
1694674189756236800,169.19323681640626,-12.975000381469727,21.48750114440918,-42.35625076293945
1694674189776243700,169.21324365234375,-13.687500953674316,21.225000381469727,-41.98125076293945
1694674189796244500,169.2332443847656,-14.11875057220459,21.037500381469727,-42.1875
1694674189816245000,169.25324487304687,-14.325000762939453,20.418750762939453,-42.11250305175781
1694674189836248000,169.273248046875,-15.468750953674316,19.70625114440918,-41.64375305175781
1694674189856246000,169.29324609375,-14.737500190734863,19.875,-42.13125228881836
1694674189876243700,169.31324365234374,-15.262500762939453,19.443750381469727,-41.94375228881836
1694674189896226600,169.3332265625,-15.262500762939453,18.975000381469727,-42.375
1694674189916220200,169.35322021484376,-15.693750381469727,18.09375,-42.50625228881836
1694674189936221200,169.37322119140626,-15.375000953674316,17.475000381469727,-42.618751525878906
1694674189956221000,169.39322094726563,-14.86875057220459,16.481250762939453,-42.9375
1694674189976218600,169.41321850585936,-15.093750953674316,15.768750190734863,-43.66875076293945
1694674189996218000,169.43321801757813,-13.968750953674316,14.175000190734863,-43.48125076293945
1694674190016225300,169.45322534179687,-13.762500762939453,13.08750057220459,-44.32500076293945
1694674190036215600,169.47321557617187,-12.018750190734863,11.381250381469727,-45.056251525878906
1694674190056226600,169.4932265625,-11.418750762939453,10.3125,-45.78750228881836
1694674190076231400,169.5132314453125,-10.481250762939453,8.081250190734863,-46.14375305175781
1694674190096230700,169.53323071289063,-9.581250190734863,7.368750095367432,-47.15625
1694674190116237300,169.5532373046875,-6.993750095367432,5.493750095367432,-47.47500228881836
1694674190136238300,169.57323828125,-6.693750381469727,4.162500381469727,-47.8125
1694674190156240400,169.5932404785156,-5.868750095367432,3.187500238418579,-47.625
1694674190176243500,169.61324340820312,-3.356250047683716,2.0625,-47.118751525878906
1694674190196241400,169.63324145507812,-3.375000238418579,1.6125000715255737,-47.23125076293945
1694674190216246500,169.65324658203124,-3.168750047683716,1.7812501192092896,-47.83125305175781
1694674190236240000,169.67323999023438,-3.0562500953674316,1.6875001192092896,-47.73750305175781
1694674190256230100,169.69323022460938,-3.5812501907348633,2.5875000953674316,-47.71875
1694674190276237000,169.71323706054687,-4.200000286102295,3.093750238418579,-47.79375076293945
1694674190296219400,169.73321948242187,-4.518750190734863,4.518750190734863,-47.962501525878906
1694674190316220200,169.75322021484374,-5.943750381469727,5.0625,-47.47500228881836
