time,seconds_elapsed,steps
1697611339927486000,362.4004858398437,536
1697611341892325000,364.3653251953125,540
1697611343806515000,366.2795148925781,544
1697611345771739000,368.24473876953124,550
1697611347735815200,370.2088151855469,554
1697611349704371500,372.17737133789063,558
1697611351614969000,374.0879689941406,562
1697611353579538700,376.0525385742188,568
1697611355544179700,378.0171796875,572
1697611357510235600,379.98323559570315,576
1697611359423259400,381.89625927734374,580
1697611361387862300,383.8608623046875,584
1697611363352537900,385.82553784179686,588
1697611365317139500,387.7901394042969,594
1697611367231713000,389.7047131347656,598
1697611369196037400,391.66903735351565,602
1697611371160893700,393.6338937988281,606
1697611373125332700,395.59833276367186,610
1697611375039927300,397.51292724609374,613
1697611408237647000,430.7106472167969,624
1697611410202192000,432.6751918945312,626
1697611412166975000,434.63997509765625,628
1697611414131672000,436.6046721191406,632
1697611416046125600,438.51912548828125,636
1697611418010928400,440.4839284667969,639
1697611419975346400,442.44834643554685,642
1697611421890239200,444.3632392578125,644
1697611423854417400,446.32741748046874,648
1697611425819039700,448.2920397949219,652
1697611427783879200,450.2568791503906,656
1697611429700938200,452.17393823242185,660
1697611431662650400,454.135650390625,664
1697611433627162400,456.1001623535156,668
1697611435592239400,458.0652392578125,670
1697611437508937000,459.98193701171874,674
1697611439470863600,461.9438635253906,676
1697611441435763500,463.90876342773436,678
1697611443400354300,465.8733542480469,682
1697611445314699500,467.7876994628906,686
1697611447279253500,469.75225341796875,690
1697611462896913400,485.36991333007813,702
1697611464860535600,487.33353564453125,706
1697611466774906000,489.24790600585936,708
1697611468739436300,491.21243627929687,712
1697611470705726200,493.1787263183594,716
1697611472669291500,495.1422915039062,720
1697611474582966300,497.0559663085937,726
1697611476547701000,499.02070092773437,728
1697611478512792600,500.9857924804688,731
1697611480477002800,502.95000268554685,736
1697611488285502500,510.7585024414062,745
